"i","Seed","R12","R15","R12R23","R12R25","R15R52","R15R52R23","R15R54","R12R23R34","R12R25R54","R15R52R23R34"
221,0.011507016293568244,0.07029193890115373,0.060961890021697863,0.08042288491179059,0.05361525660786037,0.040046770953044424,0.01971907105701909,0.39851341757576053,0.14699094730382323,0.09799396486921545,0.019936841505088666
222,0.011276875967696887,0.06958548730671132,0.06024333340054405,0.08010529256275759,0.05340352837517171,0.039947171611991614,0.019762160972167164,0.3992168239990878,0.14779517615294113,0.09853011743529405,0.020134032215658855
223,0.011051338448342949,0.06888509489203952,0.05953221540317713,0.07978598531848416,0.05319065687898943,0.03984651165939784,0.019804222392117442,0.39991193938447867,0.1485962290785687,0.09906415271904577,0.020331653825380526
224,0.010830311679376097,0.06819073358722122,0.05882848324570247,0.07946502227609036,0.05297668151739357,0.03974481462498725,0.019845259238152654,0.40059884956220765,0.14939408893175354,0.09959605928783566,0.0205296960493017
225,0.01061370544578858,0.06750237480934901,0.05813208387083069,0.07914246174739482,0.05276164116492989,0.039642103775496644,0.01988527553352105,0.4012776397535042,0.15018873915451444,0.10012582610300959,0.02072814864168323
226,0.010401431336872815,0.06681998948518188,0.05744296397174808,0.07881836126321637,0.05254557417547758,0.039538402115622505,0.019924275400838822,0.40194839456739845,0.1509801637719884,0.10065344251465888,0.02092700139701844
227,0.010193402710135371,0.06614354807320554,0.056761070015254794,0.07849277757778932,0.052328518385192875,0.03943373238901742,0.019962263059524168,0.4026111979978416,0.15176834738462056,0.10117889825641366,0.02112624415102683
228,0.00998953465593267,0.06547302058511033,0.05608634826418911,0.07816576667328747,0.05211051111552497,0.0393281170793339,0.01999924282326303,0.4032661334210946,0.15255327516039846,0.10170218344026559,0.02132586678162207
229,0.009789743962814025,0.0648083766066997,0.055418744799155276,0.07783738376445151,0.051891589176300996,0.03922157841131372,0.020035219097506406,0.40391328359337364,0.15333493282713134,0.10222328855142084,0.0215258592098547
230,0.009593949083557747,0.06414958531824239,0.054758205539572495,0.07750768330331492,0.0516717888688766,0.03911413835192081,0.020070196376999225,0.4045527306487485,0.15411330666477585,0.10274220444318384,0.021726211400829764
231,0.009402070101886597,0.06349661551428103,0.054104676264061985,0.07717671898402345,0.051451145989348954,0.039005818611515995,0.020104179243340757,0.40518455609728204,0.154888383497809,0.1032589223318726,0.021926913364599756
232,0.009214028699848869,0.06284943562290962,0.053458102630188555,0.07684454374774362,0.05122969583182907,0.03889664064507166,0.020137172362576446,0.40580884082340585,0.15566015068764924,0.1037734337917661,0.022127955157033162
233,0.009029748125851896,0.06220801372453202,0.0528184301935731,0.07651120978765556,0.05100747319177036,0.03878662565342474,0.02016918048282111,0.40642566508452344,0.1564285961251267,0.10428573075008439,0.022329326880658928
234,0.008849153163334861,0.06157231757011335,0.05218560442639166,0.07617676855402576,0.0507845123693505,0.03867579458456628,0.02020020843191345,0.4070351085098338,0.15719370822300324,0.1047958054820021,0.02253101868548714
235,0.008672170100068167,0.060942314598936065,0.05155957073527661,0.07584127075935553,0.05056084717290367,0.03856416813496594,0.020230261115101712,0.40763725009936913,0.1579554759085435,0.1053036506056956,0.022733020769806274
236,0.008498726698066809,0.06031797195587204,0.05094027447863506,0.07550476638360076,0.05033651092240049,0.03845176675092986,0.02025934351276049,0.4082321682232377,0.15871388861613706,0.10580925907742464,0.02293532338095729
237,0.008328752164105478,0.05969925650818181,0.0503276609833993,0.07516730467945926,0.05011153645297282,0.03833861062999036,0.020287460678138462,0.40881994062106813,0.15946893627997305,0.10631262418664865,0.023137916816084896
238,0.008162177120823372,0.059086134861852,0.049721675561223595,0.07482893417772131,0.04988595611848085,0.03822471972232595,0.02031461773513702,0.40940064440164575,0.16022060932676765,0.10681373955117837,0.02334079142286628
239,0.007998933578406907,0.05847857337748147,0.04912226352414151,0.07448970269268,0.04965980179511997,0.0381101137322102,0.020340819876119607,0.4099743560427368,0.16096889866854486,0.10731259911236318,0.02354393760021765
240,0.007838954906838775,0.057876538185726814,0.04852937019969755,0.0741496573275973,0.04943310488506484,0.03799481211948804,0.020366072359751672,0.41054115139109226,0.16171379569547165,0.10780919713031438,0.023747345798978848
241,0.007682175808702001,0.05727999520231731,0.04794294094556655,0.07380884448022251,0.04920589632014832,0.037878834101078104,0.020390380508871084,0.41110110566262725,0.1624552922687476,0.10830352817916503,0.023951006522576365
242,0.007528532292527964,0.0566889101426494,0.04736292116367392,0.0734673098483594,0.04897820656557291,0.03776219865249986,0.020413749708388843,0.4116542934427684,0.16319338071354983,0.1087955871423665,0.024154910327665074
243,0.007377961646677408,0.056103248535970485,0.046789256313829644,0.07312509843547876,0.048750065623652486,0.03764492450942411,0.020436185403219953,0.41220078868696464,0.16392805381203343,0.10928536920802223,0.024359047824748962
244,0.007230402413743863,0.0555229757391616,0.04622189192688863,0.07278225455637301,0.04852150303758198,0.037527030169245634,0.0204576930962443,0.41274066472135496,0.1646593047963882,0.10977286986425876,0.02456340967878116
245,0.007085794365468992,0.05494805695012838,0.04566077361744947,0.07243882184284962,0.04829254789523306,0.03740853389267683,0.02047827834629733,0.4132739942435883,0.16538712734195193,0.11025808489463458,0.024767986609743605
246,0.006944078478159611,0.05437845722080949,0.045105847096103886,0.07209484324946047,0.04806322883297363,0.037289453705361034,0.020497946766190416,0.4138008493237896,0.16611151556038042,0.11074101037358691,0.024972769393206577
247,0.00680519690859642,0.05381414146981139,0.04455705818124825,0.07175036105926377,0.047833574039509164,0.03716980739950449,0.020516704020760678,0.4143213014056677,0.16683246399287502,0.11122164266191664,0.02517774886086848
248,0.0066690929704244966,0.05325507449467843,0.0440143528104688,0.07140541688961598,0.04760361125974397,0.03704961253552573,0.020534555824950097,0.414835421307759,0.16754996760346766,0.11169997840231173,0.025382915901076088
249,0.006535711111016009,0.05270122098380662,0.0434776770515117,0.07106005169799066,0.047373367798660436,0.03692888644372135,0.020551507941913752,0.4153432792248029,0.16826402177236383,0.11217601451490918,0.02558826145932559
250,0.00640499688879569,0.0521525455280097,0.0429469771128487,0.07071430578782173,0.04714287052521448,0.03680764622594713,0.020567566181156943,0.4158449447292434,0.16897462228934373,0.11264974819289578,0.025793776538744727
251,0.006276896951019779,0.05160901263174549,0.04242219935384926,0.0703682188143682,0.046912145876245454,0.0366859087573134,0.020582736396701055,0.4163404867728532,0.16968176534722196,0.11312117689814792,0.025999452200556297
252,0.006151359011999389,0.051070586724010845,0.04190329029456933,0.07002182979059814,0.04668121986039875,0.036563690687893786,0.020597024485277924,0.4168299736884745,0.17038544753536564,0.11359029835691037,0.026205279564523308
253,0.006028331831759405,0.050537232168912816,0.04139019662516704,0.06967517709308915,0.046450118062059426,0.03644100844444619,0.020610436384552507,0.4173134731918734,0.17108566583327162,0.11405711055551436,0.026411249809376088
254,0.0059077651951242195,0.05000891327592387,0.04088286521495525,0.06932829846794304,0.04621886564529535,0.03631787823214529,0.02062297807137366,0.41779105238370223,0.17178241760420251,0.11452161173613495,0.026617354173221613
255,0.005789609891221736,0.04948559430982867,0.040381243121100585,0.06898123103671232,0.0459874873578082,0.03619431603632539,0.020634655560052794,0.4182627777515671,0.17247570058888195,0.1149838003925879,0.02682358395393535
256,0.005673817693397302,0.04896723950036973,0.039885277596978394,0.06863401130233632,0.04575600753489087,0.036070337624233055,0.02064547490067022,0.4187287151721952,0.17316551289924909,0.11544367526616599,0.027029930509535876
257,0.0055603413395293585,0.04845381305159914,0.03939491610019296,0.06828667515508474,0.04552445010338982,0.03594595854678838,0.020655442177408917,0.4191889299136987,0.17385185301227246,0.11590123534151489,0.027236385258542578
258,0.005449134512738772,0.04794527915094354,0.03891010630027187,0.0679392578785065,0.04529283858567099,0.03582119414035425,0.02066456350691556,0.4196434866379317,0.17453471976382331,0.1163564798425488,0.027442939680316667
259,0.005340151822483997,0.047441601977989016,0.03843079608604344,0.06759179415538182,0.045061196103587865,0.03569605952851275,0.02067284503668853,0.42009244940293483,0.1752141123426084,0.1168094082284055,0.027649585315385822
260,0.005233348786034321,0.046942745712992846,0.03795693357270574,0.06724431807367562,0.044829545382450396,0.03557056962384793,0.02068029294349272,0.4205358816654661,0.1758900302841622,0.11726002018944139,0.02785631376575271
261,0.005128681810313637,0.046448674545128556,0.037488467108595644,0.06689686313249035,0.04459790875499355,0.035444739129734164,0.02068691343180088,0.42097384628361273,0.17656247346489895,0.11770831564326589,0.028063116695187636
262,0.005026108174107368,0.045959352680470834,0.03702534528166606,0.06654946224801633,0.04436630816534421,0.03531858254212944,0.020692712732261278,0.4214064055194811,0.17723144209622385,0.11815429473081583,0.028269985829505646
263,0.004925586010625223,0.04547474434972652,0.036567516925679416,0.06620214775947789,0.04413476517298525,0.035192114151372814,0.020697697100191443,0.4218336210419618,0.17789693671870402,0.11859795781246928,0.02847691295682826
264,0.004827074290412721,0.044994813815717884,0.03611493112612508,0.06585495143507353,0.04390330095671567,0.035065348043985374,0.020701872814097765,0.4222555539295658,0.1785589581962988,0.11903930546419914,0.028683889927830174
265,0.004730532804604468,0.04451952538062419,0.035667537225868545,0.06550790447790854,0.04367193631860567,0.03493829810447406,0.0207052461742207,0.4226722646733288,0.17921750771064954,0.1194783384737663,0.028890908655971152
266,0.004635922148512379,0.044048843392987515,0.03522528483053962,0.06516103753191839,0.04344069168794557,0.03481097801713768,0.020707823501105338,0.42308381317978105,0.1798725867554286,0.11991505783695235,0.02909796111771336
267,0.004543203705542134,0.04358273225448848,0.034788123813666964,0.06481438068778142,0.0432095871251876,0.03468340126787456,0.02070961113419711,0.4234902587739796,0.1805241971307478,0.1203494647538318,0.02930503935272441
268,0.004452339631431295,0.04312115642649756,0.03435600432156616,0.0644679634888193,0.042978642325879515,0.03455558114599116,0.020710615430462386,0.42389166020259883,0.1811723409376256,0.12078156062508368,0.02951213546406638
269,0.00436329283880267,0.04266408043640762,0.03392887677798806,0.06412181493688378,0.04274787662458917,0.03442753074601113,0.02071084276303371,0.42428807563707843,0.1818170205725138,0.12121134704834247,0.029719241618371004
270,0.004276026982026619,0.04221146888375287,0.03350669188853432,0.06377596349822853,0.042517308998819,0.03429926296948427,0.02071029951987944,0.42467956267682444,0.18245823872188266,0.12163882581458836,0.029926350046001342
271,0.00419050644238609,0.0417632864461196,0.03308940064484665,0.06343043710936454,0.04228695807290967,0.034170790526794746,0.02070899210249755,0.42506617835246135,0.18309599835686494,0.12206399890457655,0.030133453041200138
272,0.00410669631353837,0.0413194978848539,0.0326769543285762,0.06308526318289788,0.04205684212193189,0.034042125938968236,0.020706926924633343,0.42544797912913274,0.1837303027279586,0.12248686848530564,0.030340542962225114
273,0.004024562387267605,0.040880068050571323,0.03226930451513941,0.06274046861334866,0.04182697907556575,0.03391328153947729,0.02070411041102082,0.42582502090984703,0.18436115535978756,0.12290743690652496,0.030547612231471448
274,0.0039440711395222535,0.040444961888473456,0.03186640307726641,0.06239607978294989,0.041597386521966574,0.0337842694760446,0.020700548996147476,0.4261973590388679,0.18498856004592104,0.12332570669728062,0.030754653335581656
275,0.0038651897167318082,0.040014144443476236,0.031468202188348,0.06205212256742521,0.04136808171161679,0.03365510171244356,0.02069624912304227,0.4265650483051441,0.18561252084375054,0.12374168056250028,0.03096165882554313
276,0.0037878859223971746,0.03958758086515466,0.031074654325586974,0.061708622341744256,0.04113908156116282,0.03352579003029585,0.02069121724208651,0.42692814294577885,0.1862330420694248,0.12415536137961644,0.031168621316773552
277,0.0037121282039492337,0.03916523641250858,0.030685712272959544,0.061365603985854805,0.04091040265723652,0.03339634603086543,0.020685459809847418,0.4272866966495356,0.18685012829284223,0.12456675219522807,0.03137553348919442
278,0.0036378856398702497,0.038747076458554,0.03030132912399242,0.06102309189039055,0.040682061260260347,0.033266781136848604,0.020678983287934136,0.4276407625603775,0.18746378433270078,0.12497585622180044,0.03158238808729289
279,0.0035651279270728477,0.03833306649474433,0.029921458284360897,0.060681109962353555,0.04045407330823569,0.033137106594159804,0.020671794141875886,0.427990393281039,0.1880740152516047,0.12538267683440305,0.03178917792017223
280,0.0034938253685313915,0.03792317213522591,0.02954605347431334,0.06033968163077056,0.04022645442051369,0.033007333473712604,0.020663898840022087,0.4283356408766278,0.18868082635122824,0.1257872175674854,0.03199589586159099
281,0.0034239488611607642,0.03751735912093198,0.02917506873092711,0.05999882985232211,0.039999219901548054,0.032877472673195664,0.02065530385246414,0.42867655687825446,0.18928422316753593,0.12618948211169054,0.03220253484999121
282,0.00335546988393755,0.03711559332351919,0.02880845841020106,0.059658577116943806,0.039772384744629186,0.032747534918843246,0.020646015649978672,0.42901319228668816,0.18988421146605916,0.12658947431070602,0.03240908788851585
283,0.0032883604862588003,0.03671784074915074,0.028446177188989483,0.05931894545339873,0.03954596363559914,0.03261753076719988,0.020636040702991944,0.4293455975760367,0.1904807972372286,0.12698719815815232,0.03261554804501563
284,0.003222593276533625,0.03632406754213003,0.028088180066782247,0.0589799564348204,0.03931997095654692,0.03248747060687896,0.020625385480565223,0.4296738226974481,0.1910739866917626,0.1273826577945083,0.03282190845204555
285,0.0031581414110029545,0.03593423998838863,0.027734422367335844,0.058641631184225405,0.03909442078948359,0.03235736466031488,0.020614056449400845,0.429997917082834,0.1916637862561108,0.12777585750407378,0.033028162306851204
286,0.003094978582782897,0.03554832451883242,0.027384859740159896,0.05830399037999507,0.0388693269199967,0.03222722298550838,0.020602060072868727,0.43031792964861104,0.19225020256795305,0.12816680171196862,0.03323430287134521
287,0.0030330790111272403,0.03516628771254952,0.02703944816186357,0.0579670542613255,0.03864470284088365,0.03209705547776493,0.02058940281005309,0.43063390879945906,0.192833242471753,0.12855549498116858,0.0334403234720739
288,0.002972417430904696,0.03478809629988349,0.026698143937366147,0.05763084263364528,0.038420561755763506,0.03196687187142571,0.02057609111481915,0.4309459024320959,0.19341291301436628,0.12894194200957743,0.033646217500174436
289,0.0029129690822866034,0.03441371716537558,0.026360903700976122,0.05729537487400033,0.03819691658266687,0.03183668174159107,0.02056213143489951,0.4312539579390655,0.19398922144070274,0.12932614762713507,0.03385197841132263
290,0.002854709700640873,0.03404311735057909,0.026027684417342798,0.05696066993640523,0.037973779957603475,0.03170649450583608,0.020547530211000063,0.4315581222125383,0.19456217518944274,0.12970811679296174,0.03405759972567162
291,0.002797615506628057,0.03367626405674956,0.025698443382284483,0.05662674635716057,0.03775116423810704,0.031576319425918015,0.02053229387592508,0.43185844164812304,0.19513178188880678,0.13008785459253777,0.03426307502778162
292,0.0027416631964954957,0.033313124647413754,0.025373138223497186,0.05629362226013569,0.03752908150675712,0.03144616560947547,0.020516428853721336,0.43215496214868787,0.1956980493523784,0.13046536623491883,0.03446839796654087
293,0.002686829932565587,0.03295366665082083,0.025051726901147597,0.05596131536201643,0.03730754357467762,0.031316042011718996,0.020499941558840974,0.4324477291281897,0.19626098557497976,0.1308406570499864,0.03467356225507809
294,0.0026330933339142764,0.032597857762278734,0.024734167708354102,0.05562984297751733,0.03708656198501155,0.03118595743711287,0.02048283839532288,0.43273678751551053,0.19682059872859992,0.13121373248573318,0.0348785616706665
295,0.0025804314672359923,0.03224566584637893,0.024420419271559454,0.055299222024557934,0.03686614801637195,0.031055920541047933,0.02046512575599233,0.43302218175829926,0.1973768971583751,0.1315845981055833,0.035083390054619724
296,0.0025288228378912733,0.03189705893911237,0.02411044055079862,0.05496946902940267,0.03664631268626844,0.030925939831505243,0.020446810021678693,0.4333039558268173,0.19792988937862066,0.131953259585747,0.03528804131217965
297,0.002478246381133449,0.03155200524987967,0.023804190839865257,0.054640600131764035,0.03642706675450935,0.030796023670710358,0.020427897560450936,0.43358215321778804,0.1984795840689147,0.13231972271260967,0.035492509412396435
298,0.0024286814535107813,0.031210473163398353,0.023501629766380188,0.05431263108986864,0.03620842072657909,0.03066618027677809,0.02040839472687069,0.433856816958248,0.19902599007023233,0.13268399338015477,0.035696788388000944
299,0.0023801078244405673,0.030872431241509943,0.02320271729176511,0.05398557728548579,0.03599038485699052,0.030536417725347535,0.02038830786126265,0.4341279896093985,0.199569116381131,0.13304607758742057,0.03590087233526965
300,0.0023325056679517567,0.030537848224889533,0.022907413711124775,0.053659453728918304,0.0357729691526122,0.030406743951207217,0.020367643289002108,0.4343957132704573,0.20010897215398588,0.13340598143599047,0.03610475541388228
301,0.0022858555545927214,0.030206693034660646,0.022615679653040704,0.05333427506395528,0.035556183375970184,0.03027716674991026,0.02034640731981933,0.43466002958250866,0.20064556669127506,0.1337637111275166,0.0363084318467723
302,0.002240138443500868,0.02987893477391785,0.022327476079279474,0.05301005557278645,0.0353400370485243,0.030147693779379352,0.0203246062471206,0.4349209797323514,0.2011789094419146,0.1341192729612763,0.03651189591997049
303,0.0021953356746308517,0.029554542729159715,0.02204276428441855,0.052686809180878015,0.03512453945391868,0.03001833256150141,0.02030224634732567,0.4351786044563431,0.20170900999764246,0.13447267333176152,0.0367151419824417
304,0.0021514289611382353,0.029233486371634587,0.021761505895392504,0.05236454946180957,0.03490969964120638,0.029889090483711828,0.02027933387922142,0.4354329440442402,0.20223587808945123,0.1348239187263007,0.036918164445914954
305,0.0021084003819154713,0.028915735358601598,0.021483662870962424,0.05204328964207203,0.03469552642804802,0.029759974800568155,0.020255875083331477,0.43568403834303326,0.20275952358406932,0.13517301572271276,0.03712095778470717
306,0.002066232374277164,0.028601259534509274,0.021209197501111252,0.05172304260582624,0.03448202840388416,0.02963099263531312,0.02023187618130157,0.43593192676077513,0.20327995648049005,0.13551997098699323,0.03732351653554049
307,0.002024907726791622,0.02829002893209403,0.0209380724063677,0.051403820899622275,0.034269213933081515,0.02950215098142688,0.020207343375300432,0.43617664827040337,0.2037971869065483,0.13586479127103207,0.0375258352973535
308,0.0019844095722557904,0.02798201377340084,0.020670250537061313,0.05108563673707901,0.03405709115805267,0.029373456704168393,0.02018228284743599,0.4364182414135538,0.20431122511554453,0.13620748341036287,0.037727908731106506
309,0.001944721380810676,0.027677184470728255,0.020405695172511226,0.05076850200352408,0.03384566800234938,0.02924491654210583,0.02015670075918664,0.436656744304366,0.2048220814829153,0.1365480543219434,0.03792973155958087
310,0.0019058269531944628,0.02737551162749995,0.020144369920151034,0.05045242826059388,0.03363495217372925,0.02911653710863591,0.02013060325084741,0.4368921946332796,0.20532976650295054,0.1368865110019669,0.03813129856717273
311,0.0018677104141305743,0.02707696603906483,0.019886238714592185,0.05013742675079371,0.0334249511671958,0.028988324893492137,0.02010399644099075,0.43712462967081983,0.20583429078555648,0.1372228605237042,0.03833260459968121
312,0.0018303562058479645,0.026781518693427854,0.019631265816628208,0.04982350840201776,0.03321567226801184,0.02886028626424178,0.020076886425941794,0.4373540862713728,0.20633566505306442,0.13755711003537616,0.03853364456409111
313,0.0017937490817310053,0.026489140771913493,0.01937941581218205,0.04951068383202901,0.033007122554686,0.028732427467771625,0.020049279279267827,0.43758060087694933,0.20683390013708458,0.13788926675805627,0.03873441342835053
314,0.0017578741000963854,0.026199803649763792,0.019130653611198693,0.04919896335289889,0.03279930890193258,0.02860475463176234,0.02002118105128178,0.43780420952093607,0.20732900697540488,0.1382193379836031,0.038934906221143206
315,0.0017227166180944586,0.02591347889667299,0.018884944446485245,0.04888835697540673,0.03259223798360447,0.028477273766151456,0.019992597768559536,0.4380249478318345,0.20782099660893386,0.13854733107262243,0.03913511803165602
316,0.00168826228573257,0.02563013827726049,0.018642253872500535,0.04857887441339886,0.032385916275599225,0.028349990764584897,0.01996353543347085,0.4382428510369863,0.20830988017868793,0.1388732534524585,0.03933504400934162
317,0.0016544970400179189,0.025349753751484072,0.01840254776409628,0.04827052508810744,0.03218035005873828,0.028222911405857,0.019934000023723652,0.43845795396628434,0.20879566892282192,0.13919711261521447,0.03953467936367633
318,0.001621407099217561,0.025072297474995082,0.018165792315211787,0.04796331813242895,0.03197554542161929,0.028096041355339,0.01990399749192156,0.43867029105587013,0.20927837417370299,0.13951891611580186,0.03973401936391356
319,0.00158897895723321,0.024797741799437327,0.017931954037524095,0.04765726239516232,0.031771508263441536,0.027969386166395913,0.019873533765134378,0.4388798963518149,0.20975800735502728,0.13983867157001806,0.039933059338832774
320,0.001557199378088546,0.024526059272691393,0.017700999759055466,0.0473523664452068,0.03156824429680452,0.027842951281791824,0.01984261474448141,0.4390868035137863,0.2102345799789789,0.14015638665265248,0.04013179467648412
321,0.0015260553905267766,0.024257222639066038,0.01747289662274,0.04704863857571952,0.03136575905047967,0.027716742035083508,0.019811246304727345,0.43929104581869843,0.21070810364343098,0.14047206909562052,0.04033022082392893
322,0.0014955342827162412,0.023991204839438247,0.017247612084951167,0.04674608680823278,0.031164057872155176,0.027590763652002408,0.019779434293890574,0.43949265616434546,0.21117859002918818,0.14078572668612532,0.040528333286976206
323,0.001465623597061917,0.023727979011343544,0.017025113913991963,0.04644471889673118,0.03096314593115411,0.027465021251824897,0.01974718453286368,0.43969166707301804,0.2116460508972705,0.14109736726484687,0.040726127629915114
324,0.0014363111251206795,0.02346751848901811,0.016805370188549395,0.046144542331688555,0.030763028221125692,0.027339519848730853,0.019714502815045994,0.4398881106951026,0.21211049808623783,0.1414069987241584,0.04092359947524375
325,0.0014075849026182667,0.023209796803394172,0.016588349296114854,0.04584556434406487,0.030563709562709904,0.027214264353150507,0.019681394905987918,0.4400820188126628,0.21257194350955472,0.14171462900636966,0.04112074450339421
326,0.0013794332045659015,0.022954787682050143,0.01637401993137203,0.045547791909263106,0.030365194606175393,0.02708925957309956,0.01964786654304694,0.4402734228430026,0.21303039915299538,0.14202026610199675,0.041317558452454085
327,0.0013518445404745842,0.022702465049116948,0.016162351094553894,0.04525123175104621,0.030167487834030792,0.02696451021550259,0.01961392343505507,0.4404623538422107,0.213485877072088,0.1423239180480585,0.04151403711788455
328,0.001324807649665093,0.022452803025141944,0.015953312089770143,0.044955890345414244,0.029970593563609486,0.026840020887504697,0.019579571261997535,0.44064884250868636,0.21393838938959844,0.14262559292639881,0.041710176352235104
329,0.0012983114966717915,0.02220577592691174,0.015746872523306737,0.04466177392444185,0.02977451594962789,0.026715796097771444,0.01954481567470259,0.4408329191866452,0.21438794829305258,0.14292529886203492,0.04190597206485508
330,0.0012723452667383563,0.021961358267235297,0.015543002301898767,0.04436888848007605,0.029579258986717358,0.02659184025777706,0.019509662294542193,0.4410146138696065,0.214834566032297,0.1432230440215312,0.042101420221602105
331,0.0012468983614035906,0.021719524754688593,0.015341671630978153,0.04407723976789461,0.02938482651192973,0.026468157683080935,0.019474116713143433,0.44119395620385915,0.21527825491709776,0.14351883661139836,0.04229651684454753
332,0.0012219603941755195,0.021480250293322078,0.015142851012897404,0.04378683331082505,0.029191222207216688,0.0263447525945924,0.019438184492110485,0.4413709754919089,0.2157190273147767,0.14381268487651766,0.04249125801167896
333,0.0011975211862920094,0.021243509982332195,0.014946511245130809,0.04349767440282441,0.02899844960188293,0.026221629119823835,0.019401871162756934,0.44154570069590393,0.21615689564788496,0.14410459709858983,0.042685639856600066
334,0.0011735707625661698,0.02100927911569815,0.014752623418454281,0.04320976811252001,0.02880651207501333,0.026098791294132118,0.019365182225848307,0.44171816044104006,0.2165918723919132,0.14439458159460866,0.04287965856822763
335,0.0011500993473148467,0.0207775331817851,0.014561158915105076,0.04292311928681118,0.02861541285787411,0.025976243061948373,0.019328123151354615,0.44188838301894523,0.2170239700730384,0.1446826467153588,0.04307331039048612
336,0.0011270973603685504,0.02054824786291492,0.014372089406922578,0.04263773255443235,0.028425155036288223,0.025853988277996155,0.01929069937821276,0.44205639639104255,0.2174532012659065,0.14496880084393754,0.04326659162199967
337,0.00110455541316118,0.020321399034905614,0.014185386853471307,0.04235361232947744,0.028235741552984948,0.025732030708498,0.01925291631409861,0.44222222819189166,0.21787957859145082,0.14525305239430042,0.04345949861578179
338,0.0010824643048979571,0.020096962766580545,0.014001023500147241,0.04207076281488586,0.028047175209923895,0.025610374032370407,0.019214779335208612,0.44238590573250863,0.2183031147147456,0.14553540980983026,0.043652027778922776
339,0.001060815018799998,0.019874915319248444,0.013818971876268562,0.04178918800589025,0.02785945867059349,0.02548902184240729,0.01917629378605075,0.44254745600366413,0.21872382234289445,0.1458158815619295,0.043844175572274866
340,0.0010395987184239985,0.0196552331461553,0.013639204793151893,0.04150889169342615,0.027672594462284088,0.025367977646451927,0.019137464979244685,0.4427069056791595,0.21914171422295334,0.14609447614863544,0.044035938510135375
341,0.0010188067440555192,0.01943789289190911,0.013461695342174975,0.041229877467503735,0.02748658497833581,0.025247244868557412,0.01909829819533095,0.4428642811190805,0.2195568031398876,0.14637120209325827,0.044227313159927825
342,0.0009984306091744093,0.019222871391878497,0.013286416892826865,0.04095214872054191,0.02730143248036126,0.025126826850135703,0.019058798682588984,0.4430196083730287,0.21996910191456262,0.14664606794304164,0.044418296141881135
343,0.0009784619969909218,0.0190101456715661,0.013113343090746552,0.04067570865066488,0.027117139100443242,0.025006726851095257,0.01901897165686391,0.4431729131833305,0.22037862340176803,0.14691908226784525,0.044608884128707026
344,0.0009588927570511036,0.01879969294595774,0.012942447855750942,0.04040056026496138,0.026933706843307578,0.02488694805096733,0.01897882230140184,0.44332422098822377,0.22078538048827467,0.1471902536588497,0.044799073845275664
345,0.0009397149019100818,0.0185914906188482,0.01277370537985313,0.04012670638270686,0.02675113758847123,0.024767493550020947,0.018938355766693626,0.4434735569250209,0.22118938609092428,0.14745959072728276,0.044988862068289684
346,0.0009209206038718804,0.01838551628214459,0.012607090125271805,0.03985414963854874,0.02656943309236582,0.024648366370366635,0.018897577170326814,0.44362094583324996,0.22159065315475135,0.14772710210316747,0.04517824562595662
347,0.0009025021917944433,0.01818174771514805,0.012442576822432657,0.039582892485655025,0.026388594990436675,0.024529569457048907,0.018856491596845746,0.44376641225777225,0.22198919465113684,0.14799279643409113,0.04536722139765988
348,0.0008844521479585551,0.01798016288381475,0.012280140467962606,0.03931293719882642,0.02620862479921761,0.02441110567912761,0.01881510409761958,0.44390998045187724,0.22238502357599338,0.1482566823839955,0.04555578631362834
349,0.0008667631049993844,0.01778073993999693,0.012119756322677637,0.039044285877572256,0.0260295239183815,0.024292977830748144,0.018773419690718152,0.44405167438035376,0.22277815294798164,0.14851876863198768,0.04574393735460454
350,0.0008494278428993969,0.017583457220664792,0.01196139990956503,0.03877694044915036,0.025851293632766902,0.024175188632200605,0.01873144336079546,0.4441915177225385,0.22316859580675738,0.14877906387117149,0.04593167155151172
351,0.0008324392860414091,0.017388293247110054,0.011805047011760723,0.03851090267157115,0.025673935114380764,0.024057740730967937,0.01868918005898071,0.4443295338753412,0.2235563652112489,0.14903757680749916,0.046118985985119675
352,0.0008157905003205817,0.017195226724131887,0.01165067367052253,0.038246174136566204,0.025497449424377466,0.023940636702763116,0.01864663470277671,0.44446574595624605,0.2239414742379646,0.14929431615864297,0.04630587778570948
353,0.0007994746903141705,0.01700423653920601,0.011498256183199912,0.037982756272521456,0.0253218375150143,0.02382387905255543,0.01860381217596552,0.44460017680629055,0.22432393597933026,0.14954929065288675,0.04649234413273724
354,0.0007834851965078875,0.016815301761637605,0.011347771101200992,0.03772065034737536,0.025147100231583567,0.023707470215585946,0.018560717328521197,0.4447328489930198,0.22470376354205548,0.14980250902803688,0.0466783822544969
355,0.0007678154925777306,0.01662840164169885,0.011199195227957457,0.03745985747148217,0.024973238314321442,0.023591412558372125,0.0185173549765295,0.44486378481341826,0.22508097004552924,0.15005398003035272,0.04686398942778211
356,0.0007524591827261767,0.016443515609751633,0.011052505616887986,0.03720037860044065,0.024800252400293762,0.023475708379701796,0.018473729902114436,0.4449930062968177,0.22545556862024407,0.15030371241349594,0.0470491629775474
357,0.0007374099990716536,0.016260623275356205,0.010907679569360815,0.03694221453788837,0.024628143025258908,0.023360359911616405,0.0184298468533715,0.4451205352077818,0.22582757240624848,0.1505517149374989,0.04723390027656855
